TIME,RPM,TPS,Velocidade,itotal
161.273,10125,80.7,42.8,-14.71555199
161.313,10048,80.7,44.3,-14.10916117
161.353,9883,81,45.3,-13.57112616
161.393,9644,81.1,46.5,-12.90118323
161.433,9424,81.3,48,-12.212915
161.473,9497,81,48.8,-12.10575584
161.513,9766,80.7,49.9,-12.17422906
161.553,10018,80.7,51,-12.21901353
161.593,10020,80.5,51.8,-12.03270463
161.633,10078,80.6,52.6,-11.91828878
161.673,10262,80.9,53.7,-11.88729441
161.713,10472,81.2,54,-12.06316222
161.753,10622,81.5,55.1,-11.99167895
161.793,10725,81.6,56.4,-11.82887633
161.833,10846,81.7,56.5,-11.94115805
161.873,10974,81.8,57.6,-11.85134844
161.913,11122,82,57.8,-11.96961955
161.953,11269,81.9,58.5,-11.98270333
161.993,11391,79.7,59.4,-11.92890833
162.033,11494,44.1,59.7,-11.97628593
162.073,11408,2.6,60.6,-11.71014257
162.113,11036,1.6,60.3,-11.38464975
162.153,10504,32.1,60.2,-10.85384252
162.193,10153,90.2,60.4,-10.45641333
162.233,10171,99.5,59.9,-10.56238823
162.273,10423,100,60.1,-10.78806514
162.313,10099,100,60.3,-10.41804801
162.353,9268,100,61.9,-9.313666236
162.393,8563,100,63.2,-8.428186946
162.433,8515,100,63.2,-8.380942642
162.473,8771,100,64.4,-8.472050543
162.513,8872,100,64.7,-8.529872643
162.553,8859,100,66.4,-8.29930866
162.593,8905,100,67.2,-8.24308817
162.633,9092,100,67.6,-8.366388462
162.673,9231,99.5,68.7,-8.358287555
162.713,9418,92.3,68.8,-8.515213517
162.753,9471,87.3,69.7,-8.452561765
162.793,9621,86,69.2,-8.648472616
162.833,9722,85.7,70.3,-8.602517923
162.873,9852,85.8,70.3,-8.717548506
162.913,9904,85.8,72.2,-8.53294072
162.953,10033,85.9,72.2,-8.644082618
162.993,10058,85.9,73,-8.570656027
163.033,9998,85.8,73.1,-8.507874008
163.073,9999,85.9,73.7,-8.439454478
163.113,10133,86.2,73.5,-8.575826735
163.153,10190,86.2,74.8,-8.474183824
163.193,10181,86.4,75.4,-8.399325
163.233,10228,86.4,76.1,-8.360482786
163.273,10335,87.1,76.2,-8.436859252
163.313,10407,89.1,77.6,-8.342363853
163.353,10532,90.6,77.4,-8.46438062
163.393,10444,91.7,77.8,-8.350501542
163.433,10529,92,77.9,-8.407656547
163.473,10646,92.2,78.9,-8.393338783
163.513,10660,92.4,79,-8.393737975
163.553,10746,92.5,79.9,-8.366144305
163.593,10770,92.4,79.5,-8.427016981
163.633,10839,91,80.6,-8.365260484
163.673,11003,80.9,80.5,-8.502380311
163.713,11045,59.2,81.6,-8.419782169
163.753,11001,33,81.5,-8.396530123
163.793,10940,17.5,82,-8.299057317
163.833,10745,14,81.6,-8.191087316
163.873,10406,13.9,81.7,-7.922952632
163.913,9981,14.2,81.7,-7.59936481
163.953,9935,15,81.9,-7.545869048
163.993,10475,16,80.5,-8.094377329
164.033,10332,16.7,79.8,-8.053910526
164.073,10359,17.2,79.3,-8.125871311
164.113,10377,18.8,78.2,-8.254492136
164.153,10221,19.7,78.3,-8.120016667
164.193,10162,21,77.4,-8.167018217
164.233,10248,27.4,77.4,-8.236134884
164.273,10413,32.7,76.6,-8.456144452
164.313,10690,35.6,76.6,-8.681089426
164.353,11042,38.7,76.1,-9.025855585
164.393,10658,39.9,76.7,-8.643818644
164.433,10240,38.6,77.3,-8.240351876
164.473,10314,32.4,77.4,-8.289177907
164.513,10435,26.7,77.3,-8.397272639
164.553,10342,16.4,78.4,-8.205664668
164.593,10218,3.1,78.2,-8.128013939
164.633,9972,0.9,78.9,-7.861955133
164.673,9549,0.7,77.8,-7.634904177
164.713,9506,0.7,78.2,-7.561646164
164.753,9793,0.8,77.7,-7.840071622
164.793,9930,1.1,77.4,-7.980563953
164.833,10086,1.4,76.3,-8.222799869
164.873,9881,2.4,76.3,-8.05566979
164.913,9782,3.9,75.6,-8.048800397
164.953,9797,4.5,74.8,-8.147358088
164.993,9646,4.6,74.3,-8.075766218
165.033,9439,5.3,74.1,-7.923792105
165.073,9441,6,72.7,-8.078093604
165.113,9334,6.5,72.7,-7.986540165
165.153,9115,6.8,72,-7.874980208
165.193,9023,7,71.7,-7.82811318
165.233,8852,7.1,70.1,-7.855045078
165.273,8685,7.2,69.4,-7.784588256
165.313,8634,7.2,67.4,-7.968515875
165.353,8318,7.1,67.6,-7.654159615
165.393,8182,6.8,67.4,-7.551354748
165.433,7989,6.7,67.5,-7.362307333
165.473,7867,6.8,66.9,-7.314898879
165.513,7816,7.7,66,-7.36658
165.553,7664,9.4,65.2,-7.311949693
165.593,7596,10.4,63.7,-7.417726531
165.633,7487,10.7,63.6,-7.322780425
165.673,7298,10.8,62.4,-7.27519375
165.713,7341,10.9,61.8,-7.389108495
165.753,7258,11,61,-7.401375246
165.793,7063,11,59.5,-7.384099412
165.833,7001,11,59.3,-7.343966358
165.873,6944,10.9,57.6,-7.499158333
165.913,6883,11,57.1,-7.498371541
165.953,6842,11,56.5,-7.532860354
165.993,6751,11.1,55.1,-7.621523684
166.033,6848,11.5,54.7,-7.787565631
166.073,6880,13.2,53.7,-7.969653631
166.113,6961,14.7,53.7,-8.063482402
166.153,6978,20.1,52.8,-8.22095625
166.193,7117,24,52,-8.51371125
166.233,7237,24.7,52.3,-8.607602008
166.273,7346,25,53.2,-8.589434774
166.313,7469,25.7,52.9,-8.782781569
166.353,7015,26.4,53.3,-8.187018293
166.393,6941,26.8,54.1,-7.980867006
166.433,7109,27.1,53.5,-8.265707383
166.473,7218,27.5,54,-8.314735
166.513,7360,27.7,54.4,-8.415970588
166.553,7301,27.4,54,-8.410346389
166.593,7255,25,54.6,-8.265517857
166.633,7283,23.9,54,-8.389611389
166.673,7354,23.7,53.3,-8.582656098
166.713,7365,23.7,53.5,-8.563361215
166.753,7326,23.7,53.6,-8.502123694
166.793,7358,23.6,53.7,-8.523359218
166.833,7395,23.6,54.7,-8.409615631
166.873,7397,23.6,54.4,-8.458279136
166.913,7366,23.7,54.2,-8.453911993
166.953,7421,23.5,54.4,-8.485722518
166.993,7412,23.5,53.7,-8.585911732
167.033,7494,23.4,54.2,-8.60081679
167.073,7503,22.6,53.8,-8.675169424
167.113,7366,15.4,53.3,-8.596660976
167.153,7354,6.4,54,-8.471399444
167.193,7172,5.1,53.6,-8.323400373
167.233,6952,4.9,53.1,-8.144051977
167.273,6871,4.9,53.2,-8.034032989
167.313,6767,4.9,52.9,-7.957301229
167.353,6618,5,52.2,-7.88645
167.393,6419,5.1,51.6,-7.738253779
167.433,6209,5.2,51,-7.573153824
167.473,6031,5.3,50.5,-7.428878317
167.513,6063,5.7,50.3,-7.497990358
167.553,6105,7,49.6,-7.656482359
167.593,5999,8.6,49,-7.615669286
167.633,6040,11.1,48.5,-7.74676701
167.673,5982,13.8,48,-7.752298125
167.713,5809,17.1,47.3,-7.639510465
167.753,5753,24.8,47.2,-7.581893326
167.793,6023,33.7,46.6,-8.039929506
167.833,6641,40.2,45.2,-9.139455863
167.873,7023,46.6,45.4,-9.622592841
167.913,6708,50.2,45.9,-9.09087451
167.953,6390,51,45.4,-8.755285242
167.993,6217,51.2,45.1,-8.574910976
168.033,6162,51.4,45.3,-8.461527815
168.073,6064,51.5,45.1,-8.363882927
168.113,6096,51.6,45.4,-8.352459912
168.153,6276,51.9,46.3,-8.431934773
168.193,6135,52,47,-8.119737766
168.233,6198,52.2,47,-8.203118936
168.273,6467,52.6,48,-8.380827813
168.313,6398,53.2,48.5,-8.205929691
168.353,6430,55.4,48.2,-8.298301867
168.393,6451,56.7,48.7,-8.239927207
168.433,6421,57,49.3,-8.101791176
168.473,6643,57.3,49.2,-8.398939329
168.513,6849,57.5,50.1,-8.503833234
168.553,6877,57.7,50.8,-8.42094065
168.593,7058,57.8,50.8,-8.642576575
168.633,7126,58,51.4,-8.623985019
168.673,7167,58.1,51.7,-8.623273404
168.713,7139,58.1,50.9,-8.724587328
168.753,7175,58.1,51.7,-8.632898936
168.793,7725,58.1,52.3,-9.188023423
168.833,8104,58.2,52.2,-9.657266667
168.873,7905,55.9,54.1,-9.089288817
168.913,7600,52.6,54.6,-8.658571429
168.953,7434,52,54.2,-8.531955166
168.993,7714,52.1,54.4,-8.820760478
169.033,8102,52,54.4,-9.264428493
169.073,8045,48.6,55.3,-9.049533906
169.113,7938,37.9,56.3,-8.770573535
169.153,7844,33.5,55.6,-8.775827698
169.193,7771,31.4,56.3,-8.586057815
169.233,7810,27.4,56.7,-8.568272487
169.273,7657,26.5,56,-8.505422946
169.313,7512,25.9,56.4,-8.285176596
169.353,7529,25.6,56,-8.363240089
169.393,7498,25.7,56.5,-8.255098938
169.433,7545,25.7,57.2,-8.2051875
169.473,7642,25.5,57,-8.339835263
169.513,7626,24.8,57.9,-8.193010881
169.553,7634,23.6,58.6,-8.1036343
169.593,7646,20.1,58,-8.200335
169.633,7641,19.3,58.5,-8.12493
169.673,7711,19.2,58.2,-8.241628093
169.713,7725,18.1,58.6,-8.200232509
169.753,7724,9.5,58.8,-8.171282653
169.793,7528,1.5,57.9,-8.087724352
169.833,7304,0.8,58.3,-7.793230189
169.873,6987,0.9,58.1,-7.480659811
169.913,6750,1,57.5,-7.302326087
169.953,6781,1.1,57.2,-7.3743375
169.993,6906,1.5,55.7,-7.712526571
170.033,6675,2,56.2,-7.388227313
170.073,6395,3.4,56.1,-7.090926471
170.113,6450,6.2,54.8,-7.321573905
170.153,6293,9.1,54,-7.249186389
170.193,6037,10.1,52.7,-7.125836528
170.233,5931,10.3,51.9,-7.108629191
170.273,6017,10.4,51.3,-7.296052339
170.313,5784,10.4,50.6,-7.110547826
170.353,5479,10.5,49.3,-6.913208824
170.393,5530,10.5,48.5,-7.092652577
170.433,5824,10.6,47.1,-7.69176051
170.473,5683,10.8,45.5,-7.769472857
170.513,5815,11.1,45.5,-7.949935714
170.553,5881,11.3,45.8,-7.987502293
170.593,5803,11.5,44.8,-8.057491406
170.633,5710,11.6,44.4,-7.999787162
170.673,5600,11.7,44.2,-7.881176471
170.713,5626,12,42.7,-8.195909368
170.753,5741,12.3,41.7,-8.564002518
170.793,5956,12.5,42,-8.821261429
170.833,6282,12.6,42,-9.304090714
170.873,6166,12.8,41.2,-9.309612379
170.913,5303,12.9,41.7,-7.910626259
170.953,4778,12.7,42.4,-7.009799292
170.993,4725,12.1,42.2,-6.964896327
171.033,5351,12.4,41.6,-8.001417188
171.073,5884,12.7,41.5,-8.819619759
171.113,6249,12.4,41.9,-9.277304177
171.153,5757,4.6,41.5,-8.62925747
171.193,5168,1.3,41.5,-7.746396145
171.233,4789,5.5,41.5,-7.178307108
171.273,4536,18.4,41.3,-6.83200678
171.313,4780,25.7,40.8,-7.287742647
171.353,5286,27.5,40.6,-8.098907143
171.393,5422,27.6,40.9,-8.246344988
171.433,5639,27.9,40.3,-8.704069355
171.473,5568,28.2,39.9,-8.680637594
171.513,5760,28.5,40.2,-8.912955224
171.553,5705,29.9,40.5,-8.762457407
171.593,5705,33.5,40.5,-8.762457407
171.633,5684,34.7,40.7,-8.687302703
171.673,5580,34.9,41,-8.46594878
171.713,5339,34.7,40.8,-8.140012132
171.753,5147,30.8,39.7,-8.064713728
171.793,5142,21.9,39,-8.20149
171.833,5361,17.8,38.9,-8.572776478
171.873,5406,17.3,39.1,-8.600517391
171.913,5244,18,39.8,-8.196055779
171.953,5300,21.1,40.5,-8.140407407
171.993,5440,24.9,40.1,-8.438783042
172.033,5359,27.2,40.5,-8.231027037
172.073,5347,33.3,41.4,-8.034061232
172.113,5470,37.5,41.9,-8.120795943
172.153,5425,38.1,41.8,-8.073256579
172.193,5332,38.8,42.5,-7.804166118
172.233,5282,39.8,42.9,-7.6589
172.273,5263,41,42.7,-7.667094028
172.313,5322,43.7,42.6,-7.771244366
172.353,5385,46.9,42.6,-7.863237676
172.393,5344,47.5,42.1,-7.896045606
172.433,5287,47.6,41.5,-7.924767108
172.473,5238,47.6,41.7,-7.813664029
172.513,5160,48.1,42.1,-7.624175772
172.553,5085,54,41.7,-7.585429856
172.593,5027,64.7,41.2,-7.589915898
172.633,5103,70.4,41.2,-7.704662985
172.673,5545,73.8,41.1,-8.392377737
172.713,5799,78,40.5,-8.906834444
172.753,5615,79,41,-8.51905061
172.793,5500,79.5,41.9,-8.165334129
172.833,5415,79.1,41.9,-8.039142601
172.873,5408,71,41.5,-8.106135904
172.913,5457,51,41.9,-8.101496062
172.953,5513,33.7,42.1,-8.145752138
172.993,5611,14.9,42,-8.310291786
173.033,5682,9,41.7,-8.475990647
173.073,5393,8.6,42.3,-7.930769858
173.113,5009,10.7,42.3,-7.366071986
173.153,4847,16.4,41.7,-7.230398921
173.193,5245,29.6,41.6,-7.842914063
173.233,6225,48.9,41.6,-9.308320313
173.273,6938,64.5,42.3,-10.20279645
173.313,6522,72.3,42.6,-9.523497887
173.353,6418,73.1,43.4,-9.198886866
173.393,6384,72.4,44.3,-8.964260045
173.433,6404,69,44.6,-8.931856951
173.473,6613,60.9,45,-9.141370333
173.513,6703,44.8,46.1,-9.044687961
173.553,6572,19.4,46.6,-8.77277382
173.593,6355,2.7,46.6,-8.48310676
173.633,6127,0.7,46.8,-8.143804167
173.673,6079,0.5,46.8,-8.080004167
173.713,5914,0.9,45.8,-8.032322489
173.753,5675,1.7,45.8,-7.707715611
173.793,5350,2.4,46,-7.234711957
173.833,5325,7.4,45.4,-7.296071035
173.873,5917,27.8,44.6,-8.252622982
173.913,6188,52.4,44.9,-8.572929621
173.953,6885,73.4,44.9,-9.538561804
173.993,6996,81.3,44.6,-9.757537668
174.033,6506,82.4,45.7,-8.855705252
174.073,6400,81.9,46.5,-8.561548387
174.113,6441,73,46,-8.710052283
174.153,6520,51.6,46.5,-8.722077419
174.193,6581,29.8,47.2,-8.673116631
174.233,6494,26.7,48.3,-8.363545963
174.273,6497,26.6,48.7,-8.29868347
174.313,6493,32.3,49.2,-8.209289939
174.353,6574,50.2,49.8,-8.211559639
174.393,6773,69.8,50,-8.4262893
174.433,6902,86.7,50.7,-8.468223077
174.473,6855,94.4,51.7,-8.24787766
174.513,6993,95.8,51.7,-8.413918085
174.553,7081,95.3,52.7,-8.358132922
174.593,7193,93.1,53.6,-8.347771735
174.633,7337,92.7,53.7,-8.49903324
174.673,7385,93.1,54.6,-8.413625
174.713,7449,93.6,55.2,-8.394294293
174.753,7599,97.2,54.9,-8.61012377
174.793,7786,99.8,55.9,-8.664188372
174.833,7784,100,56.1,-8.631082353
174.873,7702,100,56.7,-8.449786772
174.913,7659,100,57.6,-8.271321094
174.953,7884,100,57.2,-8.57385
174.993,8009,100,58.4,-8.530819264
175.033,8007,100,59.3,-8.399248482
175.073,8189,100,59.6,-8.546925252
175.113,8231,100,60.9,-8.407378571
175.153,8337,100,61.1,-8.487775532
175.193,8461,100,62.1,-8.475306039
175.233,8502,100,62.8,-8.421447611
175.273,8657,100,63.2,-8.520707041
175.313,8733,99.9,64.6,-8.409230108
175.353,8893,100,64.4,-8.589892314
175.393,8909,100,65.7,-8.435073744
175.433,8906,100,66.3,-8.355923529
175.473,9101,100,66.6,-8.500415991
175.513,9191,100,67.4,-8.482583902
175.553,9314,100,67.8,-8.545388938
175.593,9380,100,69.2,-8.431833815
175.633,9458,100,69.1,-8.514253111
175.673,9487,100,70.5,-8.370763617
175.713,9624,100,70.2,-8.527933333
175.753,9706,100,71.9,-8.39724242
175.793,9790,100,72,-8.458152083
175.833,9826,100,73,-8.372963425
175.873,9956,100,72.7,-8.518748006
175.913,10003,100,74.3,-8.374651615
175.953,10140,100,74.1,-8.512263158
175.993,10149,100,75.5,-8.361835033
176.033,10211,100,75.1,-8.457726431
176.073,10295,100,76.5,-8.371248039
176.113,10417,100,76.2,-8.503799016
176.153,10460,99.9,77.5,-8.395668387
176.193,10536,99.1,77.6,-8.445771649
176.233,10540,80.9,78.8,-8.320313452
176.273,10581,29.9,78.4,-8.395294707
176.313,10429,1.6,79.9,-8.119348498
176.353,10082,0.1,79.2,-7.918570833
176.393,9686,0.1,79.6,-7.56931696
176.433,9660,0.3,79.2,-7.587125
176.473,10180,4,78.3,-8.087444444
176.513,10133,12,76.8,-8.20733418
176.553,9728,28.2,77.3,-7.828334282
176.593,9449,46.4,76.7,-7.663299153
176.633,9987,66.7,77,-8.068069286
176.673,10473,81.2,76.6,-8.504868995
176.713,10010,92.5,77.1,-8.076161479
176.753,9117,94.9,77.9,-7.280141014
176.793,8523,95.5,78.9,-6.719559125
176.833,8543,95.7,79.3,-6.701353279
176.873,8641,96,79.6,-6.752680967
176.913,8652,95.9,80.6,-6.677390323
176.953,8759,95.9,81,-6.726587593
176.993,8769,94.3,81.5,-6.692952699
177.033,8841,90.7,81.5,-6.74790681
177.073,8864,80.7,82.5,-6.683456
177.113,8945,76.3,82.4,-6.752715109
177.153,8970,75.7,83.6,-6.674388158
177.193,9010,75.6,84,-6.672226786
177.233,9087,75.6,84.1,-6.721246552
177.273,9128,75.5,84.5,-6.719612308
177.313,9173,71.1,85.1,-6.705128848
177.353,9238,47.4,85.4,-6.728920258
177.393,9186,17.1,85.7,-6.66762112
177.433,9105,2.4,86.3,-6.56287978
177.473,8946,0.9,85.6,-6.501003855
177.513,8751,0.8,85.8,-6.344475
177.553,8481,0.8,85.2,-6.19202588
177.593,8640,0.8,84.9,-6.330402827
177.633,8974,0.8,83.8,-6.661428043
177.673,8724,0.6,83.2,-6.522553125
177.713,8636,0.4,81.7,-6.575304529
177.753,8577,0.3,81.2,-6.570594643
177.793,8308,0.4,80.4,-6.42785
177.833,8273,0.5,79.7,-6.456988269
177.873,8311,0.6,78.7,-6.569069314
177.913,8146,0.6,77,-6.580804286
177.953,7992,0.7,77.2,-6.439667876
177.993,7970,0.7,75.7,-6.549192206
178.033,7923,0.8,75.1,-6.562586085
178.073,7784,0.7,73.6,-6.578854891
178.113,7655,0.8,72.6,-6.558943182
178.153,7543,0.8,72.2,-6.498785526
178.193,7458,0.8,71.1,-6.524963291
178.233,7344,0.8,70.9,-6.443350071
178.273,7340,0.8,69.2,-6.598044798
178.313,7205,0.9,69.3,-6.467345238
178.353,6980,0.9,67.9,-6.394564065
178.393,6769,0.9,67.8,-6.210407743
178.433,6724,1,67.1,-6.233478689
178.473,6672,1.3,66.1,-6.278846596
178.513,6834,2.9,65.3,-6.510091424
178.553,6747,4.7,64.7,-6.486818161
178.593,6759,5.9,64.2,-6.548965654
178.633,6766,6.4,64.3,-6.545552566
178.673,6688,6.9,64.2,-6.480171963
178.713,6710,9.4,63.5,-6.573158268
178.753,6680,12.7,63.8,-6.513
178.793,6589,14.8,62.9,-6.516196264
178.833,6638,17.8,62.8,-6.575108121
178.873,6565,20.7,62.4,-6.544484375
178.913,6599,24.1,62.4,-6.578378125
178.953,6712,26.3,62.1,-6.723348792
178.993,6974,26.9,61.4,-7.065434365
179.033,6943,27.7,61.6,-7.011190179
179.073,6456,28.2,61.6,-6.519407143
179.113,6610,28.8,61.4,-6.696662052
179.153,6602,29.6,62,-6.623829194
179.193,6594,30,61.8,-6.637213107
179.233,6602,30.9,62.1,-6.613162802
179.273,6616,32.1,62,-6.637875484
179.313,6635,32.7,62.3,-6.624882424
179.353,6640,35.7,62.3,-6.629874799
179.393,6717,43.9,62.2,-6.717539952
179.433,6735,49.5,63.3,-6.618494076
179.473,6765,56.2,62.6,-6.722313498
179.513,6798,67.3,63.4,-6.66986735
179.553,6848,73.7,63.7,-6.687281633
179.593,6893,77.1,64.4,-6.658060016
179.633,6946,80.9,65.2,-6.626931442
179.673,7018,83.9,65.1,-6.705909217
179.713,7025,85.3,66,-6.6210625
179.753,7134,86.5,65.4,-6.785481193
179.793,7779,85.8,66.2,-7.309557326
179.833,8968,63.7,65.8,-8.478031003
179.873,10025,18.4,65.9,-9.462900228
179.913,10547,3,66,-9.9405475
179.953,10546,16.4,65.9,-9.95468786
179.993,10234,30.7,65.7,-9.689588584
180.033,10084,38,64.7,-9.695134776
180.073,10176,51.3,65.2,-9.708559509
180.113,9464,60.3,65.8,-8.946931915
180.153,8906,61.4,66.7,-8.305813043
180.193,8905,60.4,67.1,-8.255372951
180.233,9138,60.4,67,-8.484019254
180.273,9111,60.5,68.2,-8.31011371
180.313,9183,60.5,68.2,-8.375784677
180.353,9264,60.4,69.2,-8.327559538
180.393,9304,56.6,68.9,-8.399932075
180.433,9367,38.7,69.9,-8.335825966
180.473,9328,14,69.9,-8.301119313
180.513,9242,1.7,70.5,-8.154590213
180.553,9029,1,70.5,-7.966651702
180.593,8817,1,70.3,-7.801728094
180.633,8450,1,69.7,-7.541352224
180.673,8703,1.1,69,-7.845943696
180.713,9100,1.7,68.1,-8.312268722
180.753,8963,1.9,67.3,-8.28444896
180.793,8815,2,67.5,-8.123512222
180.833,8810,2,66.6,-8.228619369
180.873,8760,2,66.5,-8.194222556
180.913,8627,2,65.6,-8.180526448
180.953,8613,2.2,65.5,-8.179720076
180.993,8543,2.2,64.4,-8.251821661
181.033,8440,2.3,64,-8.203284375
181.073,8360,2.5,63.9,-8.138244131
181.113,8277,2.6,62.9,-8.185545072
181.153,8249,2.7,62.6,-8.196949601
181.193,8171,2.8,61.7,-8.237877715
181.233,8088,3,61.2,-8.220817647
181.273,8038,3.2,61.1,-8.183368085
181.313,7968,3.3,60,-8.260824
181.353,7902,3.5,60.3,-8.151640299
181.393,7813,3.8,59.5,-8.16819605
181.433,7736,4,59.1,-8.142434518
181.473,7667,4.1,59.1,-8.069809391
181.513,7568,4.7,58,-8.11668
181.553,7484,5.5,58.1,-8.012774871
181.593,7468,5.9,57.2,-8.12145
181.633,7349,6.1,56.7,-8.062514021
181.673,7226,6.6,56.8,-7.913614965
181.713,7256,7.2,55.6,-8.117976259
181.753,7166,8.2,55.2,-8.075380978
181.793,7089,8.5,55.2,-7.988609511
181.833,7045,8.7,54,-8.115448611
181.873,6942,9,54,-7.996798333
181.913,6965,9.5,53.7,-8.068115922
181.953,6877,10.1,53,-8.07139217
181.993,6845,10.5,53.4,-7.973655899
182.033,6776,10.9,52.3,-8.059294073
182.073,6746,11.1,51.9,-8.085451445
182.113,6666,11.2,52.2,-7.94365
182.153,6575,11.3,51.7,-7.910984043
182.193,6639,11.4,50.9,-8.113536248
182.233,6531,11.6,51.1,-7.950310274
182.273,6484,11.7,50.3,-8.018632604
182.313,6513,11.7,49.9,-8.119061423
182.353,6437,11.8,50.3,-7.960508648
182.393,6387,12,49.4,-8.042577632
182.433,6376,12.1,48.9,-8.110819632
182.473,6348,12.2,49.2,-8.025962195
182.513,6298,12.3,48.5,-8.077671959
182.553,6281,12.5,48.1,-8.122860811
182.593,6291,12.6,48.4,-8.085364773
182.633,6266,12.9,48.2,-8.08665
182.673,6294,13.3,47.8,-8.190758787
182.713,6302,14.3,47.9,-8.184048225
182.753,6378,18.1,47.4,-8.370115823
182.793,6357,21.3,46.5,-8.504025484
182.833,6326,22.2,46.6,-8.444395494
182.873,6418,24.4,46.9,-8.512402772
182.913,6494,29.9,46,-8.781723261
182.953,6494,33,46.2,-8.743707143
182.993,6405,33.4,47,-8.477085638
183.033,6429,30.5,46.7,-8.5635106
183.073,6473,15,46.7,-8.622119165
183.113,6442,3.1,47.7,-8.40093522
183.153,6264,0.9,47.6,-8.185968908
183.193,6182,1.7,47.1,-8.164571338
183.233,6067,5.3,47.4,-7.961977532
183.273,5937,8,47.3,-7.807845349
183.313,5729,11,46.8,-7.614795833
183.353,5445,12.1,46.9,-7.22188113
183.393,5340,16,46.8,-7.09775
183.433,6007,27.8,45.3,-8.248685099
183.473,6562,35.6,45.3,-9.010799338
183.513,6903,39.2,45.7,-9.396085667
183.553,6737,41.6,45.6,-9.190243092
183.593,6798,42.2,45.9,-9.212845098
183.633,6943,42.7,46.5,-9.287942258
183.673,6731,42.8,46.2,-9.062810714
183.713,6310,42.9,45.8,-8.570164847
183.753,6287,42.6,46,-8.501800761
183.793,6602,38.9,45.8,-8.966755677
183.833,6976,33.5,46.1,-9.413060304
183.873,7244,32.9,46.6,-9.669807296
183.913,6557,23.9,47.4,-8.605025
183.953,6049,4.3,46.8,-8.040129167
183.993,6067,1.3,46.4,-8.133571875
184.033,6184,4.2,47,-8.184589787
184.073,6344,11.8,47.5,-8.307968842
184.113,6438,14.5,47.7,-8.395718868
184.153,6285,17,47.8,-8.179046548
184.193,6264,21.6,47,-8.290470638
184.233,6330,31.6,46.7,-8.431641328
184.273,6567,47.9,47.5,-8.600004947
184.313,6656,57.4,47.7,-8.680010063
184.353,6534,61,48,-8.467655625
184.393,6564,64.5,48.7,-8.384263244
184.433,6780,66,48.3,-8.731881988
184.473,6876,66.4,48.4,-8.837222727
184.513,6975,67,49.5,-8.76525
184.553,7068,68.1,50.1,-8.775747305
184.593,7112,67.6,50.3,-8.795267594
184.633,7141,54,51.1,-8.692874853
184.673,7166,30.2,51.7,-8.622070213
184.713,7083,17.6,51.6,-8.538721221
184.753,6975,16.2,52.2,-8.311875
184.793,7004,16.2,51.5,-8.45988
184.833,6936,16.3,51.4,-8.394044358
184.873,7015,16.5,52.3,-8.343557839
184.913,7061,16.5,52.4,-8.382242462
184.953,6968,14.9,52.2,-8.303533333
184.993,6982,10.7,52.8,-8.22566875
185.033,6989,9.6,52.2,-8.328558333
185.073,6913,6.9,52,-8.26967625
185.113,6798,1.1,52.2,-8.10095
185.153,6591,0.6,51.2,-8.007678809
185.193,6413,0.5,50.6,-7.883807609
185.233,6143,0.6,50.6,-7.551883696
185.273,5896,0.5,49.4,-7.424305263
185.313,6038,0.6,48.4,-7.760202273
185.353,6195,0.6,48.1,-8.011641892
185.393,6100,0.6,46.4,-8.1778125
185.433,5959,0.6,45.7,-8.111150875
185.473,5917,0.6,45.2,-8.143074889
185.513,5855,0.7,44,-8.27750625
185.553,5707,0.6,43.6,-8.142292087
185.593,5588,0.7,43,-8.083756744
185.633,5568,0.7,42.3,-8.188119149
185.673,5451,0.7,41.1,-8.250108394
185.713,5318,0.6,40.8,-8.107994853
185.753,5314,0.7,40.3,-8.202416129
185.793,5250,0.6,39.6,-8.246875
185.833,5018,0.7,38.6,-8.08665
185.873,4736,0.6,38.4,-7.67195
185.913,4488,0.8,37.9,-7.366122427
185.953,4179,6.3,37.7,-6.89535
185.993,3960,11.9,36.9,-6.675658537
186.033,3943,14.9,36.3,-6.756868182
186.073,4068,16.3,36.1,-7.009693629
186.113,4262,16.7,36,-7.364380833
186.153,4503,17.6,35.2,-7.957645313
186.193,5087,23.9,34.5,-9.172082174
186.233,5803,28.5,34.1,-10.58579516
