TIME,RPM,TPS,Velocidade,itotal
159.64,12381,76.2,0.3,-42811.59521
159.72,12403,84.3,1,-12866.30035
159.8,12390,91,2,-6426.407375
159.84,12256,94.2,2.9,-4384.072182
159.88,12167,95.7,4,-3155.371208
159.92,11979,96.7,5.3,-2344.615528
159.96,11714,97.4,6.1,-1992.059593
160,11406,98.3,7.5,-1577.607802
160.04,11133,99.3,8.9,-1297.624821
160.08,10734,99.9,10.1,-1102.47096
160.12,10067,99.8,11.2,-932.4144333
160.16,9262,99.8,12.6,-762.5374419
160.2,9539,99.8,13.4,-738.4566266
160.24,9956,99.9,14.6,-707.3900939
160.28,10224,100,15.4,-688.6952087
160.32,10374,100,16.7,-644.4017544
160.36,10490,100,17.6,-618.2864972
160.4,10529,100,18.9,-577.899426
160.44,10479,100,19.9,-546.2528371
160.48,10602,100,20.5,-536.4890725
160.52,10788,100,22.1,-506.3789055
160.56,10741,100,23,-484.4442686
160.6,10564,100,24.1,-454.7139643
160.64,10426,100,25.3,-427.4882095
160.68,10447,99.9,26.5,-408.9523069
160.72,10555,99.8,27.3,-401.0721741
160.76,10456,96.7,29,-374.0197351
160.8,10395,94.7,30.3,-355.8842815
160.84,10291,94.4,31.5,-338.9018706
160.88,10045,94.3,32.9,-316.7240081
160.92,10003,94.3,34.3,-302.5262683
160.96,10116,94.4,35.2,-298.1213635
161,10257,94.4,36,-295.5594137
161.04,10364,94.7,36.8,-292.1504283
161.08,10368,94.7,37.8,-284.5313538
161.12,10369,93.7,38.3,-280.8439303
161.16,10330,86.9,39.4,-271.9762875
161.2,10265,82.1,40.5,-262.9243882
161.24,10131,80.9,41.3,-254.4656732
161.28,10125,80.7,43.2,-243.129819
161.32,10051,80.8,44.5,-234.3021122
161.36,9829,81.1,45.4,-224.5848332
161.4,9581,81.1,46.7,-212.8241469
161.44,9415,81.3,48.3,-202.2088388
161.48,9530,80.9,49,-201.7547472
161.52,9828,80.6,50.2,-203.0899218
161.56,10043,80.7,51.2,-203.4793976
161.6,10005,80.5,51.9,-199.9754472
161.64,10103,80.7,52.9,-198.1169451
161.68,10299,81,53.9,-198.213502
161.72,10506,81.3,54,-201.8229632
161.76,10639,81.5,55.3,-199.573383
161.8,10741,81.6,56.6,-196.8589784
161.84,10871,81.7,56.5,-199.5942333
161.88,10996,81.8,57.6,-198.0337399
161.92,11141,82,57.7,-200.2973958
161.96,11293,81.8,58.8,-199.2319307
162,11417,78.9,59.6,-198.7159297
162.04,11506,34.3,59.7,-199.9295462
162.08,11374,1.4,60.8,-194.0602499
162.12,10960,2,60,-189.489978
162.16,10426,43.2,60.3,-179.3607247
162.2,10125,96.3,60.5,-173.6067468
162.24,10198,99.8,59.9,-176.6099334
162.28,10470,100,60.2,-180.416865
162.32,9943,100,60.4,-170.7683737
162.36,9164,100,62.3,-152.589263
162.4,8473,100,63.4,-138.6356395
162.44,8556,100,63.2,-140.4367076
162.48,8814,100,64.6,-141.5361799
162.52,8869,100,64.7,-142.1992533
162.56,8850,100,66.8,-137.4338617
162.6,8928,100,67.1,-138.0252693
162.64,9115,100,67.9,-139.2559756
162.68,9257,99.3,68.8,-139.5753634
162.72,9446,90.8,69.2,-141.6018047
162.76,9489,86.8,69.7,-141.2259842
162.8,9659,85.9,69.2,-144.794816
162.84,9735,85.7,70.5,-143.2431228
162.88,9873,85.9,70.2,-145.8945156
162.92,9918,85.9,72.4,-142.106021
162.96,10072,85.9,72.1,-144.9130156
163,10040,85.9,73.2,-142.2818729
163.04,9984,85.8,72.7,-142.4613656
163.08,10006,85.9,73.7,-140.8380335
163.12,10164,86.2,73.3,-143.8426328
163.16,10195,86.2,74.9,-141.1992383
163.2,10185,86.5,75.5,-139.9397273
163.24,10240,86.4,76.1,-139.5861219
163.28,10365,87.3,76.1,-141.2900541
163.32,10413,89.4,77.7,-139.0214427
163.36,10552,90.9,77,-142.1578999
163.4,10428,91.8,78,-138.686236
163.44,10555,92.1,77.8,-140.7361228
163.48,10658,92.3,79.1,-139.7739293
163.52,10667,92.4,79,-140.0690378
163.56,10764,92.6,79.9,-139.7506548
163.6,10762,92.4,79.5,-140.4277058
163.64,10860,90.4,80.7,-139.5992973
163.68,11012,78.2,80.5,-141.9048582
163.72,11043,55.1,82,-139.701208
163.76,10995,29,81.3,-140.2915875
163.8,10918,16,81.9,-138.2885204
163.84,10699,13.8,81.3,-136.5147517
163.88,10339,13.9,81.9,-130.9548463
163.92,9914,14.3,81.7,-125.8791494
163.96,10009,15.1,81.9,-126.7750321
164,10508,16.3,80.3,-135.7473813
164.04,10308,16.8,79.7,-134.1661724
164.08,10377,17.4,79.2,-135.9169364
164.12,10364,19,78,-137.8350738
164.16,10193,19.8,78.4,-134.8692378
164.2,10172,21.4,77.4,-136.3302818
164.24,10270,28.6,77.4,-137.6437273
164.28,10441,33.3,76.7,-141.2126729
164.32,10745,36.2,76.7,-145.3242189
164.36,11092,39.1,76.2,-151.0016981
164.4,10538,40,76.9,-142.1539056
164.44,10206,37.9,77.5,-136.609469
164.48,10347,31.4,77.5,-138.4967838
164.52,10439,25.7,77.5,-139.7282232
164.56,10324,14.1,78.5,-136.4285555
164.6,10187,1.7,78.2,-135.1345795
164.64,9917,0.8,79.1,-130.0561134
164.68,9483,0.7,77.8,-126.4425062
164.72,9577,0.7,78.2,-127.0426886
164.76,9777,0.9,77.8,-130.3625839
164.8,9968,1.1,77.1,-134.1160002
164.84,10076,1.5,76.6,-136.4540188
164.88,9840,2.6,76.2,-133.9575107
164.92,9783,4,75.8,-133.8843423
164.96,9789,4.6,74.6,-136.1214111
165,9614,4.7,74.6,-133.6879402
165.04,9417,5.5,73.8,-132.3680437
165.08,9450,6.1,72.5,-135.2137145
165.12,9297,6.5,72.5,-133.0245401
165.16,9081,6.8,72.2,-130.4738326
165.2,9021,7,71.6,-130.6978978
165.24,8802,7.1,69.9,-130.6264517
165.28,8682,7.2,69.2,-130.148938
165.32,8604,7.2,67.1,-133.0162877
165.36,8273,7,67.7,-126.7655652
165.4,8176,6.8,67.1,-126.3994849
165.44,7947,6.6,67.6,-121.9504645
165.48,7874,6.8,66.6,-122.644513
165.52,7790,8,65.9,-122.6249899
165.56,7645,9.7,65,-122.0087773
165.6,7585,10.5,63.6,-123.7158693
165.64,7462,10.7,63.5,-121.9013348
165.68,7269,10.8,62.1,-121.4255307
165.72,7376,10.9,61.8,-123.8110408
165.76,7212,11,60.8,-123.049281
165.8,7054,11,59.5,-122.9830987
165.84,6952,11,59.2,-121.8189911
165.88,6928,10.9,57.3,-125.4238705
165.92,6890,11,57,-125.3924269
165.96,6813,11,56.4,-125.3101433
166,6744,11.1,55,-127.1984484
166.04,6881,11.6,54.5,-130.9730669
166.08,6864,13.4,53.4,-133.3407702
166.12,7015,15.1,53.9,-135.0099734
166.16,6971,21.2,52.4,-138.0037022
166.2,7123,24.3,51.9,-142.3713254
166.24,7273,24.8,52.5,-143.7080928
166.28,7371,25,53.3,-143.4584532
166.32,7456,25.9,52.7,-146.7649077
166.36,6936,26.5,53.4,-134.7394496
166.4,6965,26.8,54,-133.7994421
166.44,7132,27.2,53.5,-138.2879995
166.48,7243,27.5,54.1,-138.8827034
166.52,7371,27.7,54.4,-140.5576389
166.56,7289,27.3,53.9,-140.2833494
166.6,7249,24.4,54.5,-137.9775849
166.64,7280,23.8,53.9,-140.1101364
166.68,7363,23.7,53.1,-143.8424995
166.72,7371,23.7,53.5,-142.9221599
166.76,7316,23.7,53.5,-141.8557213
166.8,7354,23.6,53.8,-141.7974078
166.84,7419,23.6,54.8,-140.4403018
166.88,7392,23.6,54.3,-141.2176793
166.92,7372,23.7,54.2,-141.0954411
166.96,7425,23.5,54.4,-141.5873652
167,7401,23.5,53.6,-143.2361226
167.04,7520,23.3,54.2,-143.928068
167.08,7475,22.4,53.7,-144.3988894
167.12,7347,13.3,53.3,-142.991352
167.16,7364,5.7,54,-141.4643348
167.2,7124,5,53.5,-138.1328812
167.24,6922,4.8,52.9,-135.7384434
167.28,6855,4.9,53.1,-133.9182852
167.32,6739,4.9,52.7,-132.6513832
167.36,6598,5,52.2,-131.1199424
167.4,6391,5.1,51.5,-128.7325969
167.44,6176,5.2,50.8,-126.1160955
167.48,5995,5.3,50.6,-122.9038853
167.52,6091,5.9,50.2,-125.8669835
167.56,6100,7.3,49.5,-127.8355304
167.6,5991,8.9,49.1,-126.574077
167.64,6051,11.6,48.4,-129.6906697
167.68,5961,14.2,47.8,-129.3654093
167.72,5783,17.9,47.1,-127.3676767
167.76,5755,26.4,47.2,-126.4824504
167.8,6111,35,46.5,-136.3283795
167.84,6755,41.1,45.1,-155.3730722
167.88,7009,47.7,45.4,-160.1500759
167.92,6686,50.5,46,-150.7771334
167.96,6332,51.1,45.4,-144.6811643
168,6199,51.3,45,-142.901262
168.04,6161,51.4,45.3,-141.0847095
168.08,6049,51.4,45.1,-139.1342285
168.12,6132,51.6,45.5,-139.8033864
168.16,6278,51.9,46.4,-140.3557704
168.2,6093,52,47,-134.4807931
168.24,6256,52.2,47.1,-137.7852646
168.28,6466,52.7,48.1,-139.449694
168.32,6389,53.3,48.5,-136.6526604
168.36,6447,55.8,48.2,-138.7514638
168.4,6451,56.8,48.9,-136.8501017
168.44,6423,57,49.3,-135.1505895
168.48,6715,57.4,49.2,-141.581939
168.52,6870,57.5,50.3,-141.6823311
168.56,6880,57.7,50.9,-140.2160077
168.6,7090,57.8,50.8,-144.7802974
168.64,7132,58,51.6,-143.3799995
168.68,7140,58.1,51.5,-143.8195496
168.72,7171,58.1,50.9,-146.1466557
168.76,7181,58.1,51.9,-143.5306034
168.8,7829,58.1,52.3,-155.2857292
168.84,8134,58.2,52.3,-161.3353074
168.88,7842,55.2,54.4,-149.5391404
168.92,7548,52.3,54.5,-143.6687558
168.96,7424,52,54.3,-141.8290112
169,7806,52,54.4,-148.8526562
169.04,8151,52,54.3,-155.7177089
169.08,8005,47.3,55.8,-148.8175255
169.12,7915,36.1,56.3,-145.8375857
169.16,7833,33.3,55.5,-146.407082
169.2,7774,30.8,56.4,-142.9856236
169.24,7814,27,56.7,-142.9609053
169.28,7620,26.4,56.1,-140.9026145
169.32,7501,25.8,56.3,-138.2094416
169.36,7535,25.6,55.9,-139.8293666
169.4,7492,25.7,56.9,-136.5879679
169.44,7557,25.7,57.2,-137.0504087
169.48,7650,25.5,57,-139.2238121
169.52,7624,24.7,58,-136.3583809
169.56,7640,23.3,58.7,-135.0150554
169.6,7637,19.7,58,-136.5908912
169.64,7646,19.3,58.5,-135.5830406
169.68,7728,19.1,58,-138.2184637
169.72,7723,17.7,58.8,-136.24973
169.76,7721,7.7,58.8,-136.2144459
169.8,7474,1.1,57.8,-134.1381143
169.84,7259,0.8,58.4,-128.9409575
169.88,6940,0.9,57.8,-124.5542565
169.92,6720,1,57.7,-120.8148729
169.96,6823,1.1,57.1,-123.9556151
170,6888,1.6,55.5,-128.7440292
170.04,6637,2.1,56.3,-122.2898365
170.08,6348,3.8,55.9,-117.801834
170.12,6491,6.8,54.6,-123.3235188
170.16,6241,9.4,54.1,-119.6696054
170.2,5987,10.2,52.4,-118.5236215
170.24,5943,10.3,51.8,-119.0153319
170.28,5989,10.4,51.1,-121.5795004
170.32,5756,10.4,50.4,-118.4724011
170.36,5427,10.5,49.2,-114.4251948
170.4,5603,10.5,48.2,-120.5870097
170.44,5828,10.6,46.7,-129.4582119
170.48,5676,10.9,45.3,-129.978382
170.52,5837,11.2,45.5,-133.0776853
170.56,5863,11.3,45.7,-133.0854679
170.6,5803,11.5,44.7,-134.6703501
170.64,5689,11.6,44.4,-132.9168087
170.68,5591,11.7,44.2,-131.2182268
170.72,5641,12.1,42.5,-137.6873722
170.76,5764,12.3,41.5,-144.0797071
170.8,6007,12.5,42,-148.3663058
170.84,6326,12.6,42,-156.2452556
170.88,6103,12.8,41,-154.4139224
170.92,5185,12.9,41.9,-128.3694497
170.96,4742,12.7,42.5,-115.7442863
171,4749,12.1,42,-117.2950868
171.04,5444,12.5,41.5,-136.0808337
171.08,5961,12.7,41.6,-148.6458309
171.12,6262,12.3,41.9,-155.0336536
171.16,5698,2.3,41.5,-142.4299395
171.2,5082,1.3,41.5,-127.0321082
171.24,4755,7.2,41.5,-118.8582594
171.28,4508,20.6,41.2,-113.5046445
171.32,4919,26.4,40.7,-125.3745407
171.36,5306,27.5,40.6,-135.5714227
171.4,5454,27.6,40.9,-138.3307613
171.44,5660,27.9,40.1,-146.4195272
171.48,5569,28.2,39.9,-144.7875648
171.52,5789,28.6,40.3,-149.0134415
171.56,5689,30.2,40.6,-145.3572981
171.6,5705,34,40.5,-146.1260239
171.64,5671,34.8,40.7,-144.5413743
171.68,5560,34.9,41,-140.6753086
171.72,5288,34.7,40.7,-134.7795428
171.76,5120,29.3,39.6,-134.1225237
171.8,5162,20.3,39,-137.3030975
171.84,5393,17.6,38.9,-143.8161838
171.88,5395,17.3,39.1,-143.1336128
171.92,5227,18.3,40,-135.5562201
171.96,5325,21.8,40.5,-136.3928268
172,5445,25.3,40,-141.2097989
172.04,5340,27.7,40.8,-135.7713185
172.08,5371,34.6,41.4,-134.5803808
172.12,5499,37.7,42,-135.8192634
172.16,5415,38.1,41.9,-134.0637551
172.2,5314,38.9,42.6,-129.4013754
172.24,5279,39.9,42.8,-127.9483927
172.28,5263,41.2,42.6,-128.1594729
172.32,5332,44.3,42.7,-129.5356198
172.36,5383,47.2,42.6,-131.0815965
172.4,5333,47.6,42.1,-131.4063733
172.44,5280,47.6,41.4,-132.3002068
172.48,5229,47.6,41.7,-130.0797005
172.52,5149,48.2,42.1,-126.8725701
172.56,5072,55.5,41.6,-126.4773786
172.6,5024,66.3,41.1,-126.8045247
172.64,5130,70.9,41.1,-129.4799386
172.68,5630,74.6,41.1,-142.0998157
172.72,5808,78.5,40.4,-149.1324608
172.76,5593,79.1,41.2,-140.823309
172.8,5498,79.5,41.9,-136.1186566
172.84,5405,78.9,41.9,-133.8161766
172.88,5390,68.4,41.5,-134.7310239
172.92,5488,47.8,42,-135.5475755
172.96,5507,30.5,42,-136.0168547
173,5649,12.5,41.9,-139.8570918
173.04,5679,8.8,41.7,-141.274167
173.08,5332,8.7,42.4,-130.4521454
173.12,4974,11.2,42.2,-122.2701012
173.16,4839,17.7,41.6,-120.6671994
173.2,5362,32.4,41.6,-133.7089322
173.24,6374,51.9,41.7,-158.5633986
173.28,6998,66.8,42.3,-171.6170816
173.32,6475,72.7,42.8,-156.9361324
173.36,6365,73.1,43.5,-151.7875296
173.4,6417,72.1,44.6,-149.2533619
173.44,6412,68.2,44.6,-149.1370666
173.48,6635,59.2,45.1,-152.6129288
173.52,6722,41.4,46.3,-150.6067576
173.56,6527,15.2,46.6,-145.2963276
173.6,6317,1.5,46.5,-140.9239688
173.64,6111,0.6,46.8,-135.4544796
173.68,6066,0.5,46.6,-135.0340928
173.72,5887,0.9,45.7,-133.6302489
173.76,5641,1.9,45.9,-127.4883076
173.8,5295,2.5,46,-119.4084537
173.84,5370,9.1,45.3,-122.9710908
173.88,5976,32.1,44.5,-139.308469
173.92,6223,56.2,45,-143.4545174
173.96,7013,76.2,44.8,-162.3875638
174,6883,81.7,44.7,-159.7339341
174.04,6480,82.4,45.9,-146.4499615
174.08,6414,81.7,46.4,-143.3962905
174.12,6455,70.7,46,-145.5678128
174.16,6547,47.3,46.7,-145.4294635
174.2,6545,27.9,47.3,-143.5408295
174.24,6502,26.6,48.5,-139.069588
174.28,6487,26.6,48.8,-137.8957933
174.32,6495,34.4,49.4,-136.3889381
174.36,6599,53.4,49.9,-137.1843356
174.4,6803,73,50,-141.1423708
174.44,6904,89.1,50.9,-140.7051333
174.48,6853,94.9,52,-136.7112738
174.52,7025,95.8,51.6,-141.2288974
174.56,7093,95,52.9,-139.0917046
174.6,7213,93,53.7,-139.3376842
174.64,7369,92.7,53.7,-142.3512262
174.68,7392,93.3,54.7,-140.1850089
174.72,7449,93.8,55.3,-139.7332578
174.76,7624,98.2,54.9,-144.0580344
174.8,7809,99.9,56,-144.6552957
174.84,7788,100,56,-144.266288
174.88,7680,100,57.1,-139.5250071
174.92,7674,100,57.7,-137.9662701
174.96,7937,100,57.1,-144.194008
175,8006,100,58.7,-141.4830541
175.04,8015,100,59.4,-139.9729202
175.08,8218,100,59.8,-142.5580987
175.12,8232,100,61,-139.9917583
175.16,8363,100,61,-142.2195183
175.2,8470,100,62.3,-141.033507
175.24,8513,100,62.8,-140.6209188
175.28,8684,100,63.5,-141.8642711
175.32,8742,99.9,64.8,-139.9467244
175.36,8931,100,64.4,-143.8603669
175.4,8899,100,65.9,-140.0821291
175.44,8925,100,66.2,-139.8547357
175.48,9128,100,66.8,-141.7509932
175.52,9211,100,67.3,-141.9772172
175.56,9325,100,68.3,-141.6299424
175.6,9388,100,69.4,-140.3267775
175.64,9469,100,69.4,-141.537522
175.68,9494,100,70.6,-139.49912
175.72,9647,100,70.3,-142.3521055
175.76,9716,100,72.2,-139.5973745
175.8,9805,100,72,-141.2674296
175.84,9835,100,73,-139.7585692
175.88,9976,100,72.6,-142.5432844
175.92,10011,100,74.5,-139.3952998
175.96,10166,100,73.9,-142.7028375
176,10137,100,75.7,-138.9122381
176.04,10235,100,74.8,-141.9427421
176.08,10301,100,76.7,-139.3191977
176.12,10436,100,76,-142.4450689
176.16,10462,99.9,77.7,-139.6756299
176.2,10552,98.8,77.6,-141.0587409
176.24,10534,74.6,79.1,-138.1477361
176.28,10587,21,78.4,-140.0824704
176.32,10382,0.8,80.2,-134.2868844
176.36,10030,0.1,79.3,-131.2062996
176.4,9619,0.1,79.5,-125.513297
176.44,9737,0.4,79.2,-127.5342786
176.48,10211,5.2,78.3,-135.2799568
176.52,10089,13.9,76.8,-136.2742635
176.56,9655,31.1,77.2,-129.7364229
176.6,9456,49.6,76.7,-127.8907226
176.64,10102,69.8,76.8,-136.4498573
176.68,10520,83.6,76.8,-142.095872
176.72,9854,93.6,77.1,-132.5821696
176.76,8986,95.1,78.4,-118.8987512
176.8,8439,95.5,78.9,-110.9534793
176.84,8590,95.8,79.5,-112.0864145
176.88,8641,96.1,79.4,-112.8938917
176.92,8662,95.9,80.9,-111.0699559
176.96,8782,95.8,81,-112.4696531
177,8764,93.9,81.5,-111.5505464
177.04,8858,89.7,81.3,-113.024364
177.08,8862,79,82.6,-111.2957653
177.12,8962,76,82.3,-112.9619149
177.16,8973,75.7,83.8,-111.0760918
177.2,9011,75.6,84.2,-111.0165789
177.24,9117,75.7,84.1,-112.4560696
177.28,9117,75.4,84.8,-111.5277766
177.32,9209,69.4,84.9,-112.5205184
177.36,9235,42.1,85.6,-111.9154581
177.4,9178,12.6,85.7,-111.094913
177.44,9088,1.5,86.4,-109.1142615
177.48,8909,0.8,85.3,-108.3444999
177.52,8711,0.8,85.9,-105.1966213
177.56,8441,0.8,85.2,-102.7735237
177.6,8762,0.8,84.8,-107.1850804
177.64,8973,0.9,83.8,-111.0760918
177.68,8686,0.5,83.1,-108.4290725
177.72,8643,0.4,81.7,-109.7411225
177.76,8545,0.3,81.2,-109.1648895
177.8,8258,0.4,80.3,-106.6808027
177.84,8289,0.5,79.4,-108.2950432
177.88,8304,0.6,78.8,-109.3170906
177.92,8106,0.6,76.7,-109.6322121
177.96,7968,0.7,77.3,-106.9293121
178,7977,0.7,75.6,-109.4573018
178.04,7907,0.8,75.1,-109.2191377
178.08,7766,0.7,73.4,-109.7559992
178.12,7627,0.9,72.5,-109.1296297
178.16,7534,0.7,72.2,-108.2468731
178.2,7432,0.8,71,-108.5861147
178.24,7340,0.8,70.9,-107.3931958
178.28,7335,0.8,69.1,-110.1156413
178.32,7175,0.9,69.4,-107.2480431
178.36,6936,0.9,67.7,-106.278975
178.4,6749,0.9,67.9,-103.1090049
178.44,6705,1.1,66.8,-104.1236207
178.48,6680,1.3,66,-104.9927881
178.52,6833,3.2,64.9,-109.2178607
178.56,6738,4.9,64.6,-108.199544
178.6,6770,6.1,64,-109.7325916
178.64,6754,6.5,64.5,-108.6246233
178.68,6681,7,64.1,-108.1210822
178.72,6719,9.9,63.6,-109.5908933
178.76,6661,13.2,63.8,-108.3042992
178.8,6591,15.1,62.8,-108.8726038
178.84,6636,18.3,62.9,-109.4416604
178.88,6538,21.2,62.2,-109.0389029
178.92,6619,24.7,62.5,-109.8599268
178.96,6774,26.5,62,-113.3392787
179,7004,26.9,61.4,-118.332682
179.04,6847,27.8,61.6,-115.3045798
179.08,6433,28.3,61.5,-108.5089041
179.12,6639,29,61.6,-111.8018264
179.16,6594,29.6,62,-110.3276061
179.2,6599,30.1,61.9,-110.5896341
179.24,6602,31.1,62.1,-110.2835815
179.28,6624,32.3,62,-110.8295515
179.32,6630,32.9,62.4,-110.2188513
179.36,6646,36.7,62.3,-110.6621827
179.4,6731,45.1,62.4,-111.8979016
179.44,6732,50,63.4,-110.1493126
179.48,6781,57.9,62.4,-112.7291147
179.52,6804,69,63.6,-110.977294
179.56,6850,74.4,63.5,-111.9035303
179.6,6898,77.7,64.6,-110.7688415
179.64,6966,81.5,65.3,-110.6616727
179.68,7027,84.2,65.2,-111.8019297
179.72,7030,85.4,66.1,-110.3267455
179.76,7165,86.7,65.3,-113.8229809
179.8,7924,85.3,66.4,-123.7950641
179.84,9211,56.9,65.6,-145.6565049
179.88,10120,11.7,66.2,-158.5803838
179.92,10619,2.9,65.9,-167.1572231
179.96,10507,20,66.1,-164.8937574
180,10181,32.2,65.6,-160.9954268
180.04,10101,39.4,64.7,-161.9522672
180.08,10171,53.8,65.2,-161.8240254
180.12,9353,60.8,65.8,-147.4524464
180.16,8830,61.4,67,-136.7139535
180.2,8941,60.4,66.9,-138.6394793
180.24,9157,60.3,67.4,-140.9354541
180.28,9105,60.5,68.4,-138.0863627
180.32,9216,60.5,68.3,-139.9744288
180.36,9267,60.4,69.4,-138.5181345
180.4,9320,55.2,69,-140.1179463
180.44,9368,35,70,-138.8275897
180.48,9320,9.9,69.9,-138.3138526
180.52,9213,1.4,70.7,-135.1788038
180.56,8982,1,70.3,-132.5392984
180.6,8748,0.9,70.5,-128.7201683
180.64,8407,0.9,69.5,-125.4825063
180.68,8808,1.2,69,-132.4204797
180.72,9113,1.7,67.9,-139.2254203
180.76,8933,1.9,67.3,-137.6921595
180.8,8806,2,67.4,-135.5332106
180.84,8811,2,66.6,-137.2391165
180.88,8745,2,66.4,-136.6213826
180.92,8609,2,65.5,-136.3447279
180.96,8612,2.2,65.4,-136.6007911
181,8525,2.2,64.1,-137.9632129
181.04,8427,2.3,64,-136.5903323
181.08,8349,2.5,63.9,-135.5378351
181.12,8270,2.6,62.8,-136.6069539
181.16,8242,2.7,62.5,-136.7979327
181.2,8155,2.8,61.5,-137.5548131
181.24,8080,3,61.2,-136.9578344
181.28,8031,3.2,60.9,-136.797851
181.32,7953,3.3,59.9,-137.73081
181.36,7892,3.6,60.4,-135.5429956
181.4,7797,3.9,59.3,-136.3954184
181.44,7728,4,59.1,-135.6458696
181.48,7655,4.1,58.9,-134.820782
181.52,7550,4.9,57.9,-135.2680812
181.56,7474,5.6,58.2,-133.2162028
181.6,7464,6,56.9,-136.077495
181.64,7315,6.1,56.7,-133.8314592
181.68,7215,6.7,56.8,-131.7695131
181.72,7271,7.3,55.4,-136.1480174
181.76,7139,8.3,55.3,-133.9180733
181.8,7088,8.5,55,-133.6866255
181.84,7028,8.6,53.8,-135.5115831
181.88,6938,9,54.1,-133.0344051
181.92,6970,9.7,53.4,-135.3999371
181.96,6852,10.1,53,-134.1122431
182,6856,10.6,53.4,-133.1853614
182.04,6763,10.9,52,-134.9158536
182.08,6747,11.1,51.9,-134.8560062
182.12,6641,11.2,52.3,-131.7221264
182.16,6573,11.4,51.5,-132.3985854
182.2,6646,11.4,50.8,-135.713661
182.24,6508,11.6,51.2,-131.8574051
182.28,6471,11.7,50.2,-133.7194631
182.32,6535,11.7,49.9,-135.8538617
182.36,6427,11.8,50.4,-132.2832039
182.4,6366,12.1,49.1,-134.4968409
182.44,6377,12.1,48.9,-135.2802819
182.48,6357,12.2,49.3,-133.7618399
182.52,6283,12.3,48.2,-135.221878
182.56,6277,12.5,48.1,-135.3736049
182.6,6305,12.6,48.5,-134.8560062
182.64,6253,13,48,-135.1369563
182.68,6270,13.4,47.8,-136.0713162
182.72,6295,14.7,47.9,-136.328659
182.76,6375,18.9,47.1,-140.4061799
182.8,6329,21.6,46.4,-141.4959654
182.84,6344,22.2,46.7,-140.920195
182.88,6431,25.1,46.9,-142.2435585
182.92,6512,30.8,45.9,-147.1731712
182.96,6472,33.2,46.3,-145.0054947
183,6406,33.4,47.1,-141.0889394
183.04,6441,29.3,46.6,-143.3818977
183.08,6485,12.2,46.8,-143.7444445
183.12,6406,1.8,47.9,-138.7325479
183.16,6250,0.8,47.4,-136.7818953
183.2,6154,2.1,47,-135.8271461
183.24,6061,5.8,47.5,-132.3663569
183.28,5913,8.5,47.1,-130.2308615
183.32,5680,11.4,46.8,-125.9010709
183.36,5409,12.2,46.9,-119.6385333
183.4,5368,17.2,46.6,-119.4960452
183.44,6116,30,45.1,-140.6753086
183.48,6652,36.3,45.4,-151.9929098
183.52,6903,39.9,45.7,-156.6926462
183.56,6754,41.7,45.7,-153.3104639
183.6,6793,42.3,46,-153.1901088
183.64,6958,42.8,46.7,-154.5590663
183.68,6697,42.8,46,-151.0251963
183.72,6213,42.9,45.8,-140.7222652
183.76,6324,42.4,46,-142.6136093
183.8,6620,37.6,45.7,-150.2687698
183.84,7090,33.3,46.2,-159.1956517
183.88,7228,32.9,46.7,-160.5566156
183.92,6409,20.4,47.4,-140.2616268
183.96,6010,2.3,46.7,-133.5010044
184,6099,1.3,46.5,-136.0606753
184.04,6189,5.3,47.1,-136.3096232
184.08,6376,12.7,47.6,-138.9531183
184.12,6439,14.9,47.7,-140.031902
184.16,6251,17.6,47.9,-135.375766
184.2,6265,22.4,46.9,-138.5719008
184.24,6360,33.9,46.8,-140.9737343
184.28,6607,50.5,47.6,-143.9873357
184.32,6641,58.2,47.6,-144.7283028
184.36,6521,61.5,48.1,-140.6358575
184.4,6609,65,48.8,-140.489178
184.44,6810,66.1,48.1,-146.8686075
184.48,6859,66.5,48.6,-146.4035054
184.52,7013,67.2,49.6,-146.6726383
184.56,7078,68.2,50.1,-146.5547078
184.6,7099,67.3,50.4,-146.1145892
184.64,7157,50.3,51.2,-145.0066762
184.68,7170,26.4,51.6,-144.1439423
184.72,7069,16.9,51.7,-141.8385818
184.76,6957,16.2,52.3,-137.9898861
184.8,7004,16.2,51.3,-141.6301496
184.84,6932,16.3,51.5,-139.6298484
184.88,7040,16.5,52.5,-139.1042174
184.92,7049,16.5,52.2,-140.0825211
184.96,6960,14.2,52.3,-138.0493901
185,6986,10.3,52.9,-136.9934651
185.04,6980,9.5,52,-139.2448112
185.08,6912,5.9,51.9,-138.1539522
185.12,6781,0.9,52.2,-134.7566428
185.16,6538,0.6,51,-132.9847012
185.2,6389,0.5,50.6,-130.9813049
185.24,6093,0.6,50.5,-125.1603421
185.28,5866,0.5,49.2,-123.681259
185.32,6072,0.6,48.3,-130.4102038
185.36,6190,0.6,48,-133.7754293
185.4,6073,0.6,46.1,-136.6561865
185.44,5944,0.6,45.7,-134.9241039
185.48,5917,0.6,45.1,-136.0980708
185.52,5834,0.7,43.8,-138.1717493
185.56,5672,0.6,43.6,-134.9511763
185.6,5585,0.7,42.8,-135.3649883
185.64,5558,0.7,42.2,-136.6258991
185.68,5434,0.7,40.9,-137.8234978
185.72,5307,0.6,40.8,-134.9322823
185.76,5320,0.7,40.2,-137.2816596
185.8,5223,0.6,39.5,-137.1670732
185.84,4965,0.7,38.5,-133.778236
185.88,4679,0.6,38.4,-126.4004914
185.92,4451,0.9,37.8,-122.1497932
